Flight_Date,AircraftType,REG,OUT_FLIGHT,OUT_DATE_TIME,TOWN_TO,COUNTRY,Airline_Name,Lat_to,Lon_to,TOWN_FROM,Lat_from,Lon_from
2022-06-27 18:23:00,32B,73326,N4 147,2022-06-27 18:23:00,Санкт-Петербург,Россия,Nordwind Airlines,59.938955,30.315644,Москва,55.755864,37.617698
2022-06-28 18:16:00,32Q,73322,N4 147,2022-06-28 18:16:00,Санкт-Петербург,Россия,Nordwind Airlines,59.938955,30.315644,Москва,55.755864,37.617698
2022-06-29 18:16:00,73H,73317,N4 147,2022-06-29 18:16:00,Санкт-Петербург,Россия,Nordwind Airlines,59.938955,30.315644,Москва,55.755864,37.617698
2022-06-30 18:20:00,32B,73326,N4 147,2022-06-30 18:20:00,Санкт-Петербург,Россия,Nordwind Airlines,59.938955,30.315644,Москва,55.755864,37.617698
2022-05-01 01:07:00,321,73271,N4 563,2022-05-01 01:07:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-02 01:54:00,32Q,73323,N4 567,2022-05-02 01:54:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-03 00:34:00,32Q,73323,N4 567,2022-05-03 00:34:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-04 00:00:00,73H,73317,N4 563,2022-05-04 00:00:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-04 23:59:00,32Q,73323,N4 563,2022-05-04 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-06 00:03:00,73H,73313,N4 563,2022-05-06 00:03:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-07 00:12:00,73H,73315,N4 563,2022-05-07 00:12:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-08 23:59:00,32Q,73322,N4 563,2022-05-08 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-08 01:12:00,32Q,73323,N4 567,2022-05-08 01:12:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-09 16:32:00,32Q,73323,N4 529,2022-05-09 16:32:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-10 00:01:00,321,73271,N4 563,2022-05-10 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-10 23:58:00,73H,73317,N4 563,2022-05-10 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-12 00:03:00,32Q,73323,N4 563,2022-05-12 00:03:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-03 00:01:00,321,73273,N4 563,2022-06-03 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-13 00:01:00,73H,73317,N4 563,2022-05-13 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-13 23:58:00,32Q,73323,N4 563,2022-05-13 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-16 00:05:00,321,73271,N4 563,2022-05-16 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-14 23:59:00,32Q,73323,N4 563,2022-05-14 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-17 04:48:00,73H,73316,N4 563,2022-05-17 04:48:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-18 02:38:00,321,73271,N4 563,2022-05-18 02:38:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-18 23:59:00,32Q,73323,N4 563,2022-05-18 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-20 00:01:00,73H,73313,N4 563,2022-05-20 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-21 00:04:00,321,73271,N4 563,2022-05-21 00:04:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-21 23:58:00,73H,73313,N4 563,2022-05-21 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-22 23:57:00,73H,73312,N4 563,2022-05-22 23:57:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-24 00:05:00,321,73271,N4 563,2022-05-24 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-25 00:05:00,73H,73269,N4 563,2022-05-25 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-26 00:03:00,321,73271,N4 563,2022-05-26 00:03:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-26 23:59:00,321,73271,N4 563,2022-05-26 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-28 00:05:00,32Q,73322,N4 563,2022-05-28 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-29 00:08:00,32B,73326,N4 563,2022-05-29 00:08:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-30 00:00:00,32B,73326,N4 563,2022-05-30 00:00:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-30 23:59:00,32Q,73322,N4 563,2022-05-30 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-31 23:58:00,32B,73326,N4 563,2022-05-31 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-02 00:04:00,32B,73326,N4 563,2022-06-02 00:04:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-04 00:12:00,32B,73326,N4 563,2022-06-04 00:12:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-05 00:01:00,321,73271,N4 563,2022-06-05 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-05 23:57:00,321,73271,N4 563,2022-06-05 23:57:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-08 00:01:00,32B,73326,N4 563,2022-06-08 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-10 00:05:00,321,73273,N4 563,2022-06-10 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-08 23:58:00,32B,73326,N4 563,2022-06-08 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-16 00:01:00,321,73273,N4 563,2022-06-16 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-10 23:58:00,32B,73326,N4 563,2022-06-10 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-11 23:59:00,32B,73326,N4 563,2022-06-11 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-13 00:02:00,32B,73326,N4 563,2022-06-13 00:02:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-14 00:03:00,32Q,73322,N4 563,2022-06-14 00:03:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-15 00:02:00,32Q,73322,N4 563,2022-06-15 00:02:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-17 00:20:00,73H,73313,N4 563,2022-06-17 00:20:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-18 00:11:00,73H,73314,N4 563,2022-06-18 00:11:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-19 00:00:00,73H,73317,N4 563,2022-06-19 00:00:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-21 00:05:00,321,73273,N4 563,2022-06-21 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-19 23:56:00,32B,73326,N4 563,2022-06-19 23:56:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-22 00:04:00,73H,73318,N4 563,2022-06-22 00:04:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-23 01:28:00,321,73273,N4 563,2022-06-23 01:28:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-24 23:59:00,32Q,73323,N4 563,2022-06-24 23:59:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-30 00:04:00,321,73273,N4 563,2022-06-30 00:04:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-26 00:01:00,32B,73326,N4 563,2022-06-26 00:01:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-26 23:58:00,32B,73326,N4 563,2022-06-26 23:58:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-29 00:05:00,32Q,73322,N4 563,2022-06-29 00:05:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-29 22:38:00,32B,73326,N4 567A,2022-06-29 22:38:00,Орск,Россия,Nordwind Airlines,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-02 18:45:00,32Q,73322,N4 253,2022-05-02 18:45:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-05-09 18:43:00,32Q,73322,N4 253,2022-05-09 18:43:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-05-16 18:25:00,32Q,73322,N4 253,2022-05-16 18:25:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-05-23 18:32:00,32Q,73323,N4 253,2022-05-23 18:32:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-05-30 18:34:00,32Q,73323,N4 253,2022-05-30 18:34:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-06-06 18:27:00,32Q,73323,N4 253,2022-06-06 18:27:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-06-13 18:20:00,32Q,73323,N4 253,2022-06-13 18:20:00,Омск,Россия,Nordwind Airlines,54.989347,73.368221,Москва,55.755864,37.617698
2022-05-16 01:22:00,32Q,73323,N4 573,2022-05-16 01:22:00,Кемерово,Россия,Nordwind Airlines,55.355198,86.086847,Москва,55.755864,37.617698
2022-05-23 01:15:00,32Q,73322,N4 573,2022-05-23 01:15:00,Кемерово,Россия,Nordwind Airlines,55.355198,86.086847,Москва,55.755864,37.617698
2022-05-29 18:19:00,32Q,73323,N4 573,2022-05-29 18:19:00,Кемерово,Россия,Nordwind Airlines,55.355198,86.086847,Москва,55.755864,37.617698
2022-06-05 18:24:00,32Q,73322,N4 573,2022-06-05 18:24:00,Кемерово,Россия,Nordwind Airlines,55.355198,86.086847,Москва,55.755864,37.617698
2022-06-12 18:20:00,32Q,73323,N4 573,2022-06-12 18:20:00,Кемерово,Россия,Nordwind Airlines,55.355198,86.086847,Москва,55.755864,37.617698
2022-05-31 00:14:00,32B,73326,N4 723,2022-05-31 00:14:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-03 00:52:00,32B,73326,N4 723,2022-06-03 00:52:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-07 00:19:00,32B,73326,N4 723,2022-06-07 00:19:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-10 00:44:00,32B,73326,N4 723,2022-06-10 00:44:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-14 00:20:00,32B,73326,N4 723,2022-06-14 00:20:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-17 00:54:00,32B,73326,N4 723,2022-06-17 00:54:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-21 00:18:00,32B,73326,N4 723,2022-06-21 00:18:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-24 00:46:00,321,73273,N4 723,2022-06-24 00:46:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-28 00:18:00,32B,73326,N4 723,2022-06-28 00:18:00,Тегеран,Иран,Nordwind Airlines,35.699706,51.337425,Москва,55.755864,37.617698
2022-06-05 22:44:00,CR2,67232,TUL 9722,2022-06-05 22:44:00,Челябинск,Россия,Tulpar Air,55.159902,61.402554,Москва,55.755864,37.617698
2022-06-08 21:03:00,GL5,67131,TUL 9701,2022-06-08 21:03:00,Челябинск,Россия,Tulpar Air,55.159902,61.402554,Москва,55.755864,37.617698
2022-06-07 17:00:00,GL5,67131,TUL 9702,2022-06-07 17:00:00,Челябинск,Россия,Tulpar Air,55.159902,61.402554,Москва,55.755864,37.617698
2022-06-29 10:22:00,GL5,67131,TUL 9701,2022-06-29 10:22:00,Челябинск,Россия,Tulpar Air,55.159902,61.402554,Москва,55.755864,37.617698
2022-06-09 18:30:00,CCX,73526,TUL 9753,2022-06-09 18:30:00,Казань,Россия,Tulpar Air,55.796127,49.106414,Москва,55.755864,37.617698
2022-06-30 11:15:00,CR2,67220,TUL 9003,2022-06-30 11:15:00,Сургут,Россия,Tulpar Air,61.241778,73.393032,Москва,55.755864,37.617698
2022-06-01 12:31:00,CR2,67244,TUL 9794,2022-06-01 12:31:00,Стамбул,Турция,Tulpar Air,41.011218,28.978178,Москва,55.755864,37.617698
2022-05-13 12:09:00,GL5,67131,TUL 9702,2022-05-13 12:09:00,Нижнекамск,Россия,Tulpar Air,55.637576,51.819712,Москва,55.755864,37.617698
2022-06-28 09:09:00,CCX,73526,TUL 9751,2022-06-28 09:09:00,Санкт-Петербург,Россия,Tulpar Air,59.938955,30.315644,Москва,55.755864,37.617698
2022-06-26 11:54:00,CL3,67217,TUL 9717,2022-06-26 11:54:00,Санкт-Петербург,Россия,Tulpar Air,59.938955,30.315644,Москва,55.755864,37.617698
2022-06-06 10:14:00,GL5,67131,TUL 9701,2022-06-06 10:14:00,Абу-Даби,ОАЭ,Tulpar Air,24.48584,54.356564,Москва,55.755864,37.617698
2022-05-11 17:46:00,CR2,67232,TUL 9735,2022-05-11 17:46:00,Внуково,Россия,Tulpar Air,37.266455,55.599686,Москва,55.755864,37.617698
2022-06-01 00:02:00,CL3,67217,TUL 9719,2022-06-01 00:02:00,Внуково,Россия,Tulpar Air,37.266455,55.599686,Москва,55.755864,37.617698
2022-06-03 18:58:00,CR2,67220,TUL 9004,2022-06-03 18:58:00,Внуково,Россия,Tulpar Air,37.266455,55.599686,Москва,55.755864,37.617698
2022-05-10 17:48:00,CR2,67232,TUL 9733,2022-05-10 17:48:00,Даламан,Турция,Tulpar Air,36.765905,28.806698,Москва,55.755864,37.617698
2022-06-21 09:52:00,GL5,67131,TUL 9701,2022-06-21 09:52:00,Даламан,Турция,Tulpar Air,36.765905,28.806698,Москва,55.755864,37.617698
2022-06-16 12:02:00,CR2,67239,D2 9666,2022-06-16 12:02:00,Челябинск,Россия,Severstal,55.159902,61.402554,Москва,55.755864,37.617698
2022-05-01 12:42:00,SU9,89119,D2 333,2022-05-01 12:42:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-03 12:48:00,SU9,89118,D2 333,2022-05-03 12:48:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-07 10:59:00,CR2,67230,D2 333,2022-05-07 10:59:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-08 12:36:00,SU9,89135,D2 333,2022-05-08 12:36:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-10 12:53:00,SU9,89135,D2 333,2022-05-10 12:53:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-14 10:07:00,CR2,67240,D2 333,2022-05-14 10:07:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-15 12:36:00,SU9,89117,D2 333,2022-05-15 12:36:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-17 12:40:00,SU9,89117,D2 333,2022-05-17 12:40:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-21 10:12:00,CR2,67229,D2 333,2022-05-21 10:12:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-22 12:35:00,SU9,89118,D2 333,2022-05-22 12:35:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-24 12:36:00,SU9,89118,D2 333,2022-05-24 12:36:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-28 10:08:00,SU9,89118,D2 333,2022-05-28 10:08:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-29 12:28:00,SU9,89135,D2 333,2022-05-29 12:28:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-05-31 16:41:00,SU9,89119,D2 333,2022-05-31 16:41:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-06-04 10:10:00,CR2,67240,D2 333,2022-06-04 10:10:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
2022-06-05 12:35:00,SU9,89117,D2 333,2022-06-05 12:35:00,Ухта,Россия,Severstal,63.566006,53.663999,Москва,55.755864,37.617698
